TIMECODE,DATA1,DATA2
10.0301,-8.96542,20.0
10.0401,-9.00039,20.0
10.0501,-9.49513,20.0
10.0601,-8.94963,20.0
10.0701,-8.89389,20.0
10.0801,-9.40792,20.0
10.0901,-8.58171,20.0
10.1001,-8.86526,20.0
10.1101,-9.38858,20.0
10.1201,-8.58166,20.0
10.1301,-8.54451,20.0
10.1401,-8.49712,20.0
10.1501,-9.2495,20.0
10.1601,-8.91164,20.0
10.1701,-8.61355,20.0
10.1801,-8.68523,20.0
10.1901,-8.41667,20.0
10.2001,-9.24789,20.0
10.2101,-8.75887,20.0
10.2201,-8.24962,20.0
10.2301,-8.45014,20.0
10.2401,-8.77043,20.0
10.2501,-8.98049,20.0
10.2601,-8.34032,20.0
10.2701,-8.35993,20.0
10.2801,-8.9493,20.0
10.2901,-8.74845,20.0
10.3001,-8.51737,20.0
10.3101,-8.09606,20.0
10.3201,-8.46453,20.0
10.3301,-8.29278,20.0
10.3401,-8.05079,20.0
10.3501,-8.72859,20.0
10.3601,-8.39616,20.0
10.3701,-8.8935,20.0
10.3801,-8.65063,20.0
10.3901,-8.07753,20.0
10.4001,-7.93421,20.0
10.4101,-8.61067,20.0
10.4201,-8.36691,20.0
10.4301,-8.09293,20.0
10.4401,-8.21873,20.0
10.4501,-7.81432,20.0
10.4601,-7.86968,20.0
10.4701,-7.91483,20.0
10.4801,-8.04976,20.0
10.4901,-7.69447,20.0
10.5001,-7.86897,20.0
10.5101,-8.14326,20.0
10.5201,-8.42733,20.0
10.5301,-7.89119,20.0
10.5401,-7.54483,20.0
10.5501,-8.29826,20.0
10.5601,-7.68148,20.0
10.5701,-8.16449,20.0
10.5801,-7.53729,20.0
10.5901,-8.28988,20.0
10.6001,-7.53227,20.0
10.6101,-7.56444,20.0
10.6201,-8.19641,20.0
10.6301,-7.57817,20.0
10.6401,-7.54972,20.0
10.6501,-7.76107,20.0
10.6601,-7.38221,20.0
10.6701,-7.31315,20.0
10.6801,-7.35389,20.0
10.6901,-7.72442,20.0
10.7001,-7.17476,20.0
10.7101,-7.83489,20.0
10.7201,-7.05482,20.0
10.7302,-6.96455,20.0
10.7402,-7.43409,20.0
10.7502,-7.31342,20.0
10.7602,-7.32256,20.0
10.7702,-7.62151,20.0
10.7802,-7.65025,20.0
10.7902,-7.5588,20.0
10.8002,-7.61716,20.0
10.8102,-7.64533,20.0
10.8202,-7.3633,20.0
10.8302,-6.74108,20.0
10.8402,-6.81867,20.0
10.8502,-7.53607,20.0
10.8602,-7.36328,20.0
10.8702,-7.35031,20.0
10.8802,-6.91714,20.0
10.8902,-6.83379,20.0
10.9002,-7.35026,20.0
10.9102,-6.83653,20.0
10.9202,-6.79263,20.0
10.9302,-7.18854,20.0
10.9402,-6.87426,20.0
10.9502,-6.53981,20.0
10.9602,-6.88518,20.0
10.9702,-7.12036,20.0
10.9802,-6.78537,20.0
10.9902,-6.2302,20.0
11.0002,-6.70485,20.0
11.0102,-6.85932,20.0
11.0202,-6.53362,20.0
11.0302,-6.29775,20.0
11.0402,-6.6417,20.0
11.0502,-6.11548,20.0
11.0602,-6.49908,20.0
11.0702,-6.80252,20.0
11.0802,-5.97578,20.0
11.0902,-6.70888,20.0
11.1002,-6.10181,20.0
11.1102,-6.14457,20.0
11.1202,-5.91716,20.0
11.1302,-6.12959,20.0
11.1402,-6.01186,20.0
11.1502,-6.03396,20.0
11.1602,-5.9559,20.0
11.1702,-6.24767,20.0
11.1802,-6.25929,20.0
11.1902,-5.52074,20.0
11.2002,-5.70204,20.0
11.2102,-5.97318,20.0
11.2202,-6.03416,20.0
11.2302,-5.54499,20.0
11.2402,-5.36566,20.0
11.2502,-5.70618,20.0
11.2602,-5.32655,20.0
11.2702,-5.36676,20.0
11.2802,-5.56682,20.0
11.2902,-5.48673,20.0
11.3002,-5.3465,20.0
11.3102,-5.67611,20.0
11.3202,-4.87558,20.0
11.3302,-5.6349,20.0
11.3402,-5.29408,20.0
11.3502,-4.84312,20.0
11.3602,-5.20201,20.0
11.3702,-5.62076,20.0
11.3802,-4.89937,20.0
11.3902,-5.11783,20.0
11.4002,-5.18616,20.0
11.4102,-4.68436,20.0
11.4202,-4.95241,20.0
11.4302,-4.92033,20.0
11.4402,-4.98812,20.0
11.4502,-4.65577,20.0
11.4602,-4.78329,20.0
11.4702,-4.69068,20.0
11.4802,-5.07794,20.0
11.4902,-4.17507,20.0
11.5002,-4.81207,20.0
11.5102,-5.01894,20.0
11.5202,-4.78569,20.0
11.5302,-4.82231,20.0
11.5402,-4.00881,20.0
11.5502,-4.69519,20.0
11.5602,-4.46144,20.0
11.5702,-4.54758,20.0
11.5802,-3.87359,20.0
11.5902,-4.51949,20.0
11.6002,-4.13527,20.0
11.6102,-4.20093,20.0
11.6202,-4.28648,20.0
11.6302,-4.20191,20.0
11.6402,-3.60724,20.0
11.6502,-4.25245,20.0
11.6602,-4.12754,20.0
11.6702,-3.86253,20.0
11.6802,-4.10742,20.0
11.6902,-3.86219,20.0
11.7002,-3.90686,20.0
11.7102,-3.90142,20.0
11.7202,-3.11588,20.0
11.7302,-3.35024,20.0
11.7402,-3.12449,20.0
11.7502,-3.42865,20.0
11.7602,-3.1227,20.0
11.7702,-3.36666,20.0
11.7802,-3.51052,20.0
11.7902,-3.05429,20.0
11.8002,-3.34796,20.0
11.8102,-3.50153,20.0
11.8202,-3.54502,20.0
11.8302,-2.69841,20.0
11.8402,-3.13171,20.0
11.8502,-2.88493,20.0
11.8602,-2.98806,20.0
11.8702,-2.8711,20.0
11.8802,-2.52405,20.0
11.8902,-3.14692,20.0
11.9002,-2.29971,20.0
11.9102,-3.05242,20.0
11.9202,-2.51504,20.0
11.9302,-2.76759,20.0
11.9402,-2.93006,20.0
11.9502,-2.56245,20.0
11.9602,-2.90477,20.0
11.9702,-2.76701,20.0
11.9802,-2.23917,20.0
11.9902,-2.23127,20.0
12.0002,-2.39329,20.0
12.0102,-2.04525,20.0
12.0202,-2.69713,20.0
12.0302,-2.64895,20.0
12.0402,-2.2607,20.0
12.0502,-2.20239,20.0
12.0602,-1.65402,20.0
12.0702,-1.68558,20.0
12.0802,-2.10708,20.0
12.0902,-1.54851,20.0
12.1002,-1.51989,20.0
12.1102,-2.03122,20.0
12.1202,-1.29248,20.0
12.1302,-1.54369,20.0
12.1402,-1.28485,20.0
12.1502,-1.68595,20.0
12.1602,-1.13701,20.0
12.1702,-1.78801,20.0
12.1802,-1.16896,20.0
12.1902,-1.30986,20.0
12.2002,-1.16072,20.0
12.2102,-1.49153,20.0
12.2202,-1.6823,20.0
12.2302,-1.36303,20.0
12.2402,-1.27371,20.0
12.2502,-0.704351,20.0
12.2602,-0.944954,20.0
12.2702,-0.535519,20.0
12.2802,-0.796046,20.0
12.2902,-0.456539,20.0
12.3002,-1.237,20.0
12.3102,-0.777421,20.0
12.3202,-0.607814,20.0
12.3302,-0.688176,20.0
12.3402,-0.398509,20.0
12.3502,-1.00881,20.0
12.3602,-0.94909,20.0
12.3702,-0.309342,20.0
12.3802,-0.149569,20.0
12.3902,0.0102269,20.0
12.4002,0.110045,20.0
12.4102,-0.320116,20.0
12.4202,0.179742,20.0
12.4302,0.179619,20.0
12.4402,0.169512,20.0
12.4502,-0.300578,20.0
12.4602,-0.190655,20.0
12.4702,0.219283,20.0
12.4802,0.169232,20.0
12.4902,-0.0308084,20.0
12.5002,0.519161,20.0
12.5102,0.409139,20.0
12.5202,0.719123,20.0
12.5302,0.689114,20.0
12.5402,0.129109,20.0
12.5502,0.469107,20.0
12.5602,0.279108,20.0
12.5702,0.679109,20.0
12.5802,0.169109,20.0
12.5902,0.719108,20.0
12.6002,0.479104,20.0
12.6102,1.1991,20.0
12.6202,1.19908,20.0
12.6302,1.10906,20.0
12.6402,1.26903,20.0
12.6502,1.339,20.0
12.6602,1.27895,20.0
12.6702,1.50889,20.0
12.6802,0.838814,20.0
12.6902,1.00873,20.0
12.7002,1.08862,20.0
12.7102,1.5285,20.0
12.7202,1.68837,20.0
12.7302,1.78821,20.0
12.7402,1.63803,20.0
12.7502,1.49784,20.0
12.7602,1.37761,20.0
12.7702,1.72737,20.0
12.7802,1.1671,20.0
12.7902,2.0368,20.0
12.8002,1.56647,20.0
12.8102,1.88612,20.0
12.8202,2.25573,20.0
12.8302,1.39532,20.0
12.8402,1.55487,20.0
12.8502,1.51438,20.0
12.8602,2.14386,20.0
12.8702,2.07331,20.0
12.8802,2.14271,20.0
12.8902,2.48208,20.0
12.9002,1.99141,20.0
12.9102,2.39069,20.0
12.9202,2.12993,20.0
12.9302,2.12913,20.0
12.9402,2.41829,20.0
12.9502,2.02739,20.0
12.9602,2.23645,20.0
12.9702,2.23546,20.0
12.9802,2.39442,20.0
12.9902,2.88333,20.0
13.0002,2.30219,20.0
13.0102,2.58099,20.0
13.0202,2.79974,20.0
13.0302,2.31843,20.0
13.0402,3.27706,20.0
13.0502,2.47564,20.0
13.0602,3.09415,20.0
13.0702,2.5026,20.0
13.0802,2.551,20.0
13.0902,3.24932,20.0
13.1002,2.69759,20.0
13.1102,3.26579,20.0
13.1202,3.25392,20.0
13.1302,3.58198,20.0
13.1402,2.95997,20.0
13.1502,3.50789,20.0
13.1602,3.28574,20.0
13.1702,3.31352,20.0
13.1802,3.44122,20.0
13.1902,3.84885,20.0
13.2002,3.7164,20.0
13.2102,3.36387,20.0
13.2202,4.11126,20.0
13.2302,4.01857,20.0
13.2402,3.5658,20.0
13.2502,3.38295,20.0
13.2602,3.61002,20.0
13.2702,4.137,20.0
13.2802,4.18389,20.0
13.2902,3.6807,20.0
13.3002,4.57741,20.0
13.3102,3.66404,20.0
13.3202,4.62058,20.0
13.3302,4.10702,20.0
13.3402,4.37338,20.0
13.3502,3.81963,20.0
13.3602,4.3758,20.0
13.3702,4.80186,20.0
13.3802,4.06783,20.0
13.3902,4.4337,20.0
13.4002,4.67947,20.0
13.4102,4.16513,20.0
13.4202,4.7107,20.0
13.4302,4.23616,20.0
13.4402,4.63152,20.0
13.4502,4.44677,20.0
13.4602,5.22191,20.0
13.4702,5.08695,20.0
13.4802,4.85187,20.0
13.4902,5.20669,20.0
13.5002,4.91139,20.0
13.5102,4.70599,20.0
13.5202,4.69047,20.0
13.5302,4.94483,20.0
13.5402,5.16908,20.0
13.5502,4.73321,20.0
13.5602,4.76722,20.0
13.5702,5.41112,20.0
13.5802,5.46489,20.0
13.5902,4.90854,20.0
13.6002,5.54207,20.0
13.6102,5.45548,20.0
13.6202,5.03876,20.0
13.6302,5.18192,20.0
13.6402,5.22495,20.0
13.6502,5.57785,20.0
13.6602,5.72062,20.0
13.6702,5.66326,20.0
13.6802,5.44577,20.0
13.6902,5.52815,20.0
13.7002,6.0104,20.0
13.7102,5.52251,20.0
13.7202,6.26448,20.0
13.7302,5.54632,20.0
13.7402,6.47803,20.0
13.7502,6.01959,20.0
13.7602,6.13101,20.0
13.7702,6.5323,20.0
13.7802,5.81344,20.0
13.7902,6.65444,20.0
13.8002,6.7253,20.0
13.8102,5.96601,20.0
13.8202,6.05657,20.0
13.8302,6.67699,20.0
13.8402,6.69727,20.0
13.8502,6.75739,20.0
13.8602,6.02736,20.0
13.8702,6.92718,20.0
13.8802,6.24685,20.0
13.8902,6.95637,20.0
13.9002,6.40574,20.0
13.9102,6.94495,20.0
13.9202,6.954,20.0
13.9302,7.2729,20.0
13.9402,6.84164,20.0
13.9502,6.54022,20.0
13.9602,6.86864,20.0
13.9702,6.6769,20.0
13.9802,7.435,20.0
13.9902,7.16294,20.0
14.0002,6.88071,20.0
14.0102,7.10832,20.0
14.0202,6.98577,20.0
14.0302,6.72305,20.0
14.0402,7.50016,20.0
14.0502,7.4271,20.0
14.0602,6.81388,20.0
14.0702,7.13048,20.0
14.0802,7.09692,20.0
14.0902,7.66318,20.0
14.1002,7.09927,20.0
14.1102,7.22518,20.0
14.1202,7.51093,20.0
14.1302,7.41649,20.0
14.1402,7.94188,20.0
14.1502,8.0871,20.0
14.1602,7.58213,20.0
14.1702,7.72699,20.0
14.1802,8.16166,20.0
14.1902,7.74616,20.0
14.2002,7.77048,20.0
14.2102,7.57461,20.0
14.2202,7.55856,20.0
14.2302,7.83232,20.0
14.2402,7.5259,20.0
14.2502,7.5193,20.0
14.2602,7.81251,20.0
14.2702,7.63553,20.0
14.2802,8.02836,20.0
14.2902,8.02101,20.0
14.3002,7.71346,20.0
14.3102,8.47573,20.0
14.3202,8.5078,20.0
14.3302,8.17968,20.0
14.3402,8.00136,20.0
14.3502,8.68286,20.0
14.3602,8.39416,20.0
14.3702,8.12526,20.0
14.3802,8.45617,20.0
14.3902,8.60688,20.0
14.4002,8.91739,20.0
14.4102,8.57771,20.0
14.4202,8.41782,20.0
14.4302,8.56774,20.0
14.4402,8.17745,20.0
14.4502,8.59696,20.0
14.4602,9.08627,20.0
14.4702,8.69538,20.0
14.4802,8.92429,20.0
14.4902,9.18299,20.0
14.5002,8.46148,20.0
14.5102,8.41977,20.0
14.5202,9.22785,20.0
14.5302,8.92573,20.0
14.5402,9.01339,20.0
14.5502,8.93085,20.0
14.5602,9.2281,20.0
14.5702,8.42514,20.0
14.5802,9.29197,20.0
14.5902,8.60859,20.0
14.6002,8.90499,20.0
14.6102,9.10119,20.0
14.6202,9.20717,20.0
14.6302,9.08293,20.0
14.6402,9.13848,20.0
14.6502,9.43382,20.0
14.6602,9.08894,20.0
14.6702,9.40384,20.0
14.6802,8.91853,20.0
14.6902,9.073,20.0
14.7002,9.28725,20.0
14.7102,8.86128,20.0
14.7202,9.12509,20.0
14.7302,9.54868,20.0
14.7402,9.18206,20.0
14.7502,8.98521,20.0
14.7602,9.56813,20.0
14.7702,9.76084,20.0
14.7802,9.90332,20.0
14.7902,9.42558,20.0
14.8002,9.20761,20.0
14.8102,9.90942,20.0
14.8202,10.001,20.0
14.8302,9.44237,20.0
14.8402,9.9335,20.0
14.8502,10.0044,20.0
14.8602,9.73508,20.0
14.8702,9.82554,20.0
14.8802,9.73576,20.0
14.8902,9.64575,20.0
14.9002,9.97551,20.0
14.9102,9.21505,20.0
14.9202,9.76435,20.0
14.9302,10.1434,20.0
14.9402,10.2023,20.0
14.9502,9.56087,20.0
14.9602,9.58925,20.0
14.9702,9.7874,20.0
14.9802,9.77531,20.0
14.9902,9.66299,20.0
15.0002,9.97043,20.0
15.0102,9.52764,20.0
15.0202,9.42461,20.0
15.0302,9.84135,20.0
15.0402,10.3179,20.0
15.0502,9.92412,20.0
15.0602,10.0202,20.0
15.0702,9.90594,20.0
15.0802,9.6415,20.0
15.0903,9.85682,20.0
15.1003,10.3619,20.0
15.1103,9.88674,20.0
15.1203,9.87134,20.0
15.1303,9.8057,20.0
15.1403,9.89983,20.0
15.1503,10.0337,20.0
15.1603,10.4074,20.0
15.1703,9.74076,20.0
15.1803,10.5939,20.0
15.1903,10.3968,20.0
15.2003,9.70951,20.0
15.2103,9.97195,20.0
15.2203,10.4541,20.0
15.2303,9.75609,20.0
15.2403,9.9878,20.0
15.2503,10.4493,20.0
15.2603,10.1305,20.0
15.2703,9.92147,20.0
15.2803,10.5522,20.0
15.2903,10.3227,20.0
15.3003,10.1829,20.0
15.3103,10.7029,20.0
15.3203,10.0727,20.0
15.3303,9.9322,20.0
15.3403,9.87146,20.0
15.3503,10.0705,20.0
15.3603,10.7593,20.0
15.3703,10.2578,20.0
15.3803,10.3961,20.0
15.3903,10.5141,20.0
15.4003,10.3119,20.0
15.4103,10.3594,20.0
15.4203,10.4467,20.0
15.4303,10.0638,20.0
15.4403,10.7806,20.0
15.4503,9.9571,20.0
15.4603,10.0434,20.0
15.4703,10.7295,20.0
15.4803,10.3453,20.0
15.4903,10.2408,20.0
15.5003,10.4061,20.0
15.5103,10.1612,20.0
15.5203,10.726,20.0
15.5303,9.99055,20.0
15.5403,10.6949,20.0
15.5503,10.7589,20.0
15.5603,10.6127,20.0
15.5703,10.2863,20.0
15.5803,10.8996,20.0
15.5903,10.9627,20.0
15.6003,10.1155,20.0
15.6103,10.1881,20.0
15.6203,10.2804,20.0
15.6303,10.8825,20.0
15.6403,10.4643,20.0
15.6503,10.4858,20.0
15.6603,10.4172,20.0
15.6703,10.9482,20.0
15.6803,10.289,20.0
15.6903,10.7696,20.0
15.7003,10.6199,20.0
15.7103,10.39,20.0
15.7203,10.3298,20.0
15.7303,10.2494,20.0
15.7403,10.1387,20.0
15.7503,10.1578,20.0
15.7603,10.5966,20.0
15.7703,10.9451,20.0
15.7803,10.3835,20.0
15.7903,10.5715,20.0
15.8003,10.0594,20.0
15.8103,9.99692,20.0
15.8203,10.9142,20.0
15.8303,10.1413,20.0
15.8403,10.6281,20.0
15.8503,10.7647,20.0
15.8603,10.211,20.0
15.8703,10.7471,20.0
15.8803,10.7829,20.0
15.8903,10.6085,20.0
15.9003,10.8138,20.0
15.9103,10.5989,20.0
15.9203,10.1137,20.0
15.9303,10.3983,20.0
15.9403,10.3726,20.0
15.9503,10.5867,20.0
15.9603,10.2805,20.0
15.9703,10.7941,20.0
15.9803,10.8575,20.0
15.9903,10.1705,20.0
16.0003,10.8834,20.0
16.0103,10.176,20.0
16.0203,10.7883,20.0
16.0303,10.1304,20.0
16.0403,10.4823,20.0
16.0503,9.88389,20.0
16.0603,10.0352,20.0
16.0703,10.5364,20.0
16.0803,10.1472,20.0
16.0903,10.6679,20.0
16.1003,9.86823,20.0
16.1103,10.1084,20.0
16.1203,9.83825,20.0
16.1303,10.5879,20.0
16.1403,9.77729,20.0
16.1503,10.3664,20.0
16.1603,9.92536,20.0
16.1703,10.164,20.0
16.1803,10.4124,20.0
16.1903,10.4306,20.0
16.2003,10.5086,20.0
16.2103,9.98626,20.0
16.2203,10.3337,20.0
16.2303,10.0009,20.0
16.2403,10.5679,20.0
16.2503,10.2346,20.0
16.2603,10.1411,20.0
16.2703,10.4474,20.0
16.2803,9.88336,20.0
16.2903,10.5091,20.0
16.3003,9.79465,20.0
16.3103,10.4199,20.0
16.3203,10.065,20.0
16.3303,10.1698,20.0
16.3403,10.2444,20.0
16.3503,10.1187,20.0
16.3603,9.8928,20.0
16.3703,9.66667,20.0
16.3803,10.1303,20.0
16.3903,9.62368,20.0
16.4003,10.2668,20.0
16.4103,9.54975,20.0
16.4203,9.43243,20.0
16.4303,9.36488,20.0
16.4403,10.2171,20.0
16.4503,10.2891,20.0
16.4603,9.30083,20.0
16.4703,9.30234,20.0
16.4803,10.2036,20.0
16.4903,9.46468,20.0
16.5003,10.1355,20.0
16.5103,9.79609,20.0
16.5203,9.90645,20.0
16.5303,10.0466,20.0
16.5403,9.58648,20.0
16.5503,9.89615,20.0
16.5603,9.6956,20.0
16.5703,9.74481,20.0
16.5803,9.5338,20.0
16.5903,9.88257,20.0
16.6003,9.8911,20.0
16.6103,9.05942,20.0
16.6203,9.9075,20.0
16.6303,9.48536,20.0
16.6403,9.603,20.0
16.6503,9.38042,20.0
16.6603,9.45761,20.0
16.6703,9.01458,20.0
16.6803,9.11133,20.0
16.6903,9.37786,20.0
16.7003,9.56416,20.0
16.7103,8.86025,20.0
16.7203,9.65612,20.0
16.7303,9.23177,20.0
16.7403,9.6572,20.0
16.7503,9.60241,20.0
16.7603,9.36741,20.0
16.7703,9.43219,20.0
16.7803,8.98675,20.0
16.7903,9.0611,20.0
16.8003,9.18524,20.0
16.8103,8.92916,20.0
16.8203,8.64287,20.0
16.8303,8.88637,20.0
16.8403,9.09965,20.0
16.8503,8.43272,20.0
16.8603,8.80559,20.0
16.8703,8.67824,20.0
16.8803,8.99069,20.0
16.8903,8.79292,20.0
16.9003,9.17495,20.0
16.9103,8.95678,20.0
16.9203,8.91839,20.0
16.9303,8.6198,20.0
16.9403,8.32101,20.0
16.9503,8.69201,20.0
16.9603,8.21281,20.0
16.9703,8.13341,20.0
16.9803,8.1138,20.0
16.9903,8.87399,20.0
17.0003,8.39399,20.0
17.0103,8.09378,20.0
17.0203,7.96337,20.0
17.0303,8.84277,20.0
17.0403,8.83197,20.0
17.0503,7.87097,20.0
17.0603,8.01978,20.0
17.0703,8.06839,20.0
17.0803,8.72681,20.0
17.0903,7.83503,20.0
17.1003,8.00306,20.0
17.1103,8.0709,20.0
17.1203,8.02855,20.0
17.1303,7.74601,20.0
17.1403,7.71328,20.0
17.1503,8.13036,20.0
17.1603,8.32725,20.0
17.1703,8.16396,20.0
17.1803,7.97047,20.0
17.1903,8.17681,20.0
17.2003,8.31296,20.0
17.2103,7.41892,20.0
17.2203,7.88471,20.0
17.2303,7.42031,20.0
17.2403,7.77573,20.0
17.2503,7.56097,20.0
17.2603,8.04603,20.0
17.2703,7.80091,20.0
17.2803,7.66562,20.0
17.2903,7.23015,20.0
17.3003,7.8545,20.0
17.3103,7.91868,20.0
17.3203,6.96268,20.0
17.3303,7.51651,20.0
17.3403,7.10017,20.0
17.3503,7.31366,20.0
17.3603,7.74698,20.0
17.3703,7.23012,20.0
17.3803,6.9431,20.0
17.3903,6.70591,20.0
17.4003,7.02856,20.0
17.4103,7.51104,20.0
17.4203,6.75335,20.0
17.4303,6.7255,20.0
17.4403,7.20749,20.0
17.4503,6.68932,20.0
17.4603,6.62098,20.0
17.4703,6.47248,20.0
17.4803,6.32383,20.0
17.4903,7.17502,20.0
17.5003,6.29605,20.0
17.5103,7.15692,20.0
17.5203,6.86764,20.0
17.5303,6.31821,20.0
17.5403,6.16862,20.0
17.5503,6.82888,20.0
17.5603,6.01898,20.0
17.5703,6.07894,20.0
17.5803,6.21875,20.0
17.5903,6.73841,20.0
17.6003,6.19793,20.0
17.6103,6.30729,20.0
17.6203,6.39651,20.0
17.6303,6.42559,20.0
17.6403,5.98453,20.0
17.6503,5.86332,20.0
17.6603,5.60197,20.0
17.6703,6.35048,20.0
17.6803,6.37885,20.0
17.6903,6.41709,20.0
17.7003,6.07518,20.0
17.7103,6.38315,20.0
17.7203,5.42097,20.0
17.7303,5.67867,20.0
17.7403,5.60623,20.0
17.7503,5.44365,20.0
17.7603,5.65095,20.0
17.7703,5.24812,20.0
17.7803,5.63516,20.0
17.7903,5.82207,20.0
17.8003,5.69886,20.0
17.8103,5.10552,20.0
17.8203,5.53206,20.0
17.8303,4.87847,20.0
17.8403,5.38476,20.0
17.8503,5.73093,20.0
17.8603,4.78698,20.0
17.8703,5.15292,20.0
17.8803,5.61873,20.0
17.8903,4.79443,20.0
17.9003,5.32001,20.0
17.9103,4.80548,20.0
17.9203,4.53084,20.0
17.9303,4.68608,20.0
17.9403,4.77121,20.0
17.9503,4.66624,20.0
17.9603,4.77115,20.0
17.9703,4.70596,20.0
17.9803,4.84066,20.0
17.9903,4.82525,20.0
18.0003,4.26974,20.0
18.0103,4.07413,20.0
18.0203,4.26842,20.0
18.0303,4.6626,20.0
18.0403,4.65669,20.0
18.0503,4.15067,20.0
18.0603,4.04456,20.0
18.0703,4.43836,20.0
18.0803,4.19206,20.0
18.0903,3.81566,20.0
18.1003,3.94918,20.0
18.1103,4.4826,20.0
18.1203,4.49593,20.0
18.1303,4.47917,20.0
18.1403,3.69232,20.0
18.1503,3.62539,20.0
18.1603,4.34837,20.0
18.1703,3.69127,20.0
18.1803,3.78408,20.0
18.1903,3.97681,20.0
18.2003,3.52946,20.0
18.2103,4.00203,20.0
18.2203,3.76452,20.0
18.2303,3.47694,20.0
18.2403,3.84928,20.0
18.2503,3.70154,20.0
18.2603,3.41373,20.0
18.2703,3.10585,20.0
18.2803,3.19789,20.0
18.2903,3.07987,20.0
18.3003,3.25178,20.0
18.3103,3.52361,20.0
18.3203,3.10539,20.0
18.3303,3.18709,20.0
18.3403,3.36874,20.0
18.3503,3.44032,20.0
18.3603,2.87183,20.0
18.3703,3.07329,20.0
18.3803,3.23469,20.0
18.3903,2.86603,20.0
18.4003,2.86731,20.0
18.4103,2.35854,20.0
18.4203,2.19971,20.0
18.4303,2.62083,20.0
18.4403,2.8619,20.0
18.4503,2.26291,20.0
18.4603,2.44388,20.0
18.4703,2.6148,20.0
18.4803,2.09567,20.0
18.4903,2.7065,20.0
18.5003,2.52728,20.0
18.5103,1.79802,20.0
18.5203,2.30871,20.0
18.5303,2.02937,20.0
18.5403,2.41998,20.0
18.5503,1.89056,20.0
18.5603,1.6511,20.0
18.5703,1.5216,20.0
18.5803,2.00207,20.0
18.5903,1.9925,20.0
18.6003,2.23291,20.0
18.6103,1.38328,20.0
18.6203,1.78362,20.0
18.6303,1.12393,20.0
18.6403,1.65422,20.0
18.6503,1.96448,20.0
18.6603,0.96471,20.0
18.6703,1.42492,20.0
18.6803,1.71511,20.0
18.6903,1.71528,20.0
18.7003,0.885424,20.0
18.7103,1.20555,20.0
18.7203,0.795665,20.0
18.7303,1.16576,20.0
18.7403,1.35584,20.0
18.7503,0.575907,20.0
18.7603,0.475962,20.0
18.7703,1.286,20.0
18.7803,0.846038,20.0
18.7903,0.576063,20.0
18.8003,0.46608,20.0
18.8103,0.806091,20.0
18.8203,1.0661,20.0
18.8303,0.2661,20.0
18.8403,0.4961,20.0
18.8503,0.686099,20.0
18.8603,0.896098,20.0
18.8703,0.386099,20.0
18.8803,0.796102,20.0
18.8903,-0.0438912,20.0
18.9003,0.106121,20.0
18.9103,0.626139,20.0
18.9203,-0.113835,20.0
18.9303,-0.3738,20.0
18.9403,-0.183755,20.0
18.9503,-0.243699,20.0
18.9603,-0.17363,20.0
18.9703,-0.343547,20.0
18.9803,-0.61345,20.0
18.9903,-0.333336,20.0
19.0003,-0.703204,20.0
19.0103,-0.353053,20.0
19.0203,-0.242883,20.0
19.0303,-0.282691,20.0
19.0403,-0.602476,20.0
19.0503,-0.692238,20.0
19.0603,-0.301975,20.0
19.0703,-0.331685,20.0
19.0803,-0.221368,20.0
19.0903,-0.851022,20.0
19.1003,-1.12065,20.0
19.1103,-0.440239,20.0
19.1203,-0.589799,20.0
19.1303,-0.699325,20.0
19.1403,-0.728817,20.0
19.1503,-1.20827,20.0
19.1603,-0.88769,20.0
19.1703,-1.13707,20.0
19.1803,-1.24641,20.0
19.1903,-1.30571,20.0
19.2003,-0.824962,20.0
19.2103,-1.34417,20.0
19.2203,-1.13334,20.0
19.2303,-1.81246,20.0
19.2403,-1.39154,20.0
19.2503,-1.18056,20.0
19.2603,-1.42954,20.0
19.2703,-1.20846,20.0
19.2803,-1.70733,20.0
19.2903,-1.74615,20.0
19.3003,-1.42492,20.0
19.3103,-2.12362,20.0
19.3203,-2.16228,20.0
19.3303,-2.36087,20.0
19.3403,-1.7194,20.0
19.3503,-2.23787,20.0
19.3603,-1.69629,20.0
19.3703,-2.51463,20.0
19.3803,-2.09292,20.0
19.3903,-1.82113,20.0
19.4003,-1.96928,20.0
19.4103,-2.74737,20.0
19.4203,-2.25538,20.0
19.4303,-2.66332,20.0
19.4403,-2.6012,20.0
19.4503,-2.62899,20.0
19.4604,-2.87672,20.0
19.4704,-2.49437,20.0
19.4804,-2.87194,20.0
19.4904,-2.36944,20.0
19.5004,-3.14685,20.0
19.5104,-2.95419,20.0
19.5204,-2.73145,20.0
19.5304,-2.45862,20.0
19.5404,-2.78571,20.0
19.5504,-3.27272,20.0
19.5604,-2.68964,20.0
19.5704,-3.03647,20.0
19.5804,-3.09321,20.0
19.5904,-3.46987,20.0
19.6004,-2.68643,20.0
19.6104,-3.51291,20.0
19.6204,-3.44929,20.0
19.6304,-2.97557,20.0
19.6404,-3.23177,20.0
19.6504,-2.99786,20.0
19.6604,-3.77386,20.0
19.6704,-2.99976,20.0
19.6804,-3.11556,20.0
19.6904,-3.94125,20.0
19.7004,-3.48685,20.0
19.7104,-3.68234,20.0
19.7204,-3.45773,20.0
19.7304,-4.17301,20.0
19.7404,-3.69819,20.0
19.7504,-3.78326,20.0
19.7604,-3.47822,20.0
19.7704,-4.44307,20.0
19.7804,-3.87781,20.0
